id,payment_id,transaction_type,charge_id,invoice_id,transaction_id,payment_method,payment_time,total_price,tax,subtotal_price,charge_items,tax_lines,installment_months,currency,address
1a7aLrwb4Xr,1a7aLrwb4Xr,CHARGE,0105434700001-0101-30000A-01,0105434700001-0101-30000A-2025-01,7115393368280,CREDIT_CARD,2025-01-11 07:50:11.000000,39.6300,3.0300,36.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105434700001-0101-30000A-01-1ZIPWqITCZc""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.29},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.37},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.37}]",,USD,"{""firstName"" : ""te"", ""lastName"" : ""st"", ""email"" : ""test1@any.pink"", ""phone"" : ""+821093893610"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln, Houston, TX 77099, USA"", ""address2"" : ""3we"", ""zipcode"" : ""77099""}"
1a87tPWlm1e,1a87tPWlm1e,CHARGE,0105431900067-0201-50000A-02,0105431900067-0201-50000A-2025-01,7118219280600,CREDIT_CARD,2025-01-13 07:10:33.000000,38.9700,2.9700,36.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oIGcx2d-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.25},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.36},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.36}]",,USD,"{""firstName"" : ""fd"", ""lastName"" : ""dfd"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""432432432"", ""address2"" : ""432432432"", ""zipcode"" : ""77021""}"
1a9AwNsdKFl,1a9AwNsdKFl,CHARGE,0105434600063-0101-30000A-01,0105434600063-0101-30000A-2025-01,7115393466584,CREDIT_CARD,2025-01-11 07:50:15.000000,31.6600,2.4100,29.2500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":29.25,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":29.25,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105434600063-0101-30000A-01-1ZGkISoNoQK""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.83},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.29},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.29}]",,USD,"{""firstName"" : ""Sendi"", ""lastName"" : ""Giangzz"", ""email"" : ""sendinguyen12@yopmail.com"", ""phone"" : ""12125551234"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""1 2125551234"", ""address2"" : ""111"", ""zipcode"" : ""77021""}"
1a9AwOoj8OY,1a9AwOoj8OY,CHARGE,0105434500042-0101-50000A-01,0105434500042-0101-50000A-2025-01,7115393564888,CREDIT_CARD,2025-01-11 07:50:19.000000,5.5400,0.4200,5.1200,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":5.12,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.12,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfFrYLBrxe""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.32},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.05},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.05}]",,USD,"{""firstName"" : ""N"", ""lastName"" : ""HongNhungVu"", ""email"" : ""nhung.vu+2@ntq-solution.com.vn"", ""phone"" : ""+12312322334"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77068""}"
1a9AwPZYwrc,1a9AwPZYwrc,CHARGE,0105434300028-0101-30000A-01,0105434300028-0101-30000A-2025-01,7115393695960,CREDIT_CARD,2025-01-11 07:50:24.000000,7.7900,0.5900,7.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":7.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":7.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfGxw5tPJ6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.45},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.07},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.07}]",,USD,"{""firstName"" : ""CHAMANH"", ""lastName"" : ""PHAMPHAMPHAMPHAM"", ""email"" : ""anh.pham11@ntq-solution.com.vn"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""v"", ""zipcode"" : ""77099""}"
1a9AwPyG3BW,1a9AwPyG3BW,CHARGE,0105433700007-0101-30000A-01,0105433700007-0101-30000A-2025-01,7115393728728,CREDIT_CARD,2025-01-11 07:50:28.000000,40.7100,3.1100,37.6000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":37.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":37.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Z1oNI3eLsg""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.35},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.38},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.38}]",,USD,"{""firstName"" : ""zz"", ""lastName"" : ""zz"", ""email"" : ""11131@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""address2"" : ""12822 Crow Valley Ln Houston tx77099 usa"", ""zipcode"" : ""77099""}"
1a9AwQOwLPs,1a9AwQOwLPs,CHARGE,0105433700002-0101-30000A-01,0105433700002-0101-30000A-2025-01,7115393794264,CREDIT_CARD,2025-01-11 07:50:32.000000,6.9200,0.5200,6.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfDYT8Yk1Z""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""CHAMANH"", ""lastName"" : ""PHAMPHAMPHAMPHAM"", ""email"" : ""anh.pham11@ntq-solution.com.vn"", ""phone"" : ""12345678912"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""v"", ""zipcode"" : ""77099""}"
1a9AwQx6AXw,1a9AwQx6AXw,CHARGE,0105432600007-0301-30000A-01,0105432600007-0301-30000A-2025-01,7115393827032,CREDIT_CARD,2025-01-11 07:50:36.000000,16.4500,1.2500,15.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oavbxiG-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432600007-0301-30000A-01-1Zp01eS90N5""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.95},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.15},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.15}]",,USD,"{""firstName"" : ""te"", ""lastName"" : ""st"", ""email"" : ""test1@any.pink"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh Street"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1a9BKZfIh5H,1a9BKZfIh5H,CHARGE,0105432500110-0101-30000A-01,0105432500110-0101-30000A-2025-01,7115394023640,CREDIT_CARD,2025-01-11 07:50:44.000000,19.7000,1.5000,18.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":13.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":13.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLi7-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432500110-0101-30000A-01-1Zp01eQ9oNQ""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.14},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.18},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.18}]",,USD,"{""firstName"" : ""Nhung"", ""lastName"" : ""Vu"", ""email"" : ""nhungvu591998@gmail.com"", ""phone"" : ""+12024561414"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77021""}"
1a9CfMgKWzz,1a9CfMgKWzz,CHARGE,0105431900067-0401-70000A-02,0105431900067-0401-70000A-2025-01,7119554019544,CREDIT_CARD,2025-01-14 05:39:30.000000,29.2300,2.2300,27.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":27.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":27.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5poEzPVy-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.69},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.27},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.27}]",,USD,"{""firstName"" : ""fd"", ""lastName"" : ""dfd"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""432432432"", ""address2"" : ""432432432"", ""zipcode"" : ""77021""}"
1aE8CsfDsME,1aE8CsfDsME,CHARGE,0105435500004-0101-N0000A-01,0105435500004-0101-N0000A-2025-01,6978882240697,CREDIT_CARD,2025-01-16 04:46:28.000000,21.4000,0.5200,20.8800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZYXjf6kxCr""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+121@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh St"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1aE8Rrze8WS,1aE8Rrze8WS,CHARGE,1XZMMu9elEd-01,1XZMMu9elEd-2025-01,6978882240697,CREDIT_CARD,2025-01-16 04:46:28.000000,30.0000,0.5200,29.4800,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":24.48,""priceDetail"":{""discountPrice"":2.72,""itemPrice"":27.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[{""promotionId"":""1SUGW59ZHC0"",""promotionName"":""프로모션2"",""promotionDescription"":""10% Coupon discount "",""startDate"":""2023-09-20T11:13:12.646Z"",""endDate"":""2024-12-20T11:13:12.646Z"",""discountPrice"":""4.00"",""promotion"":{""promotionCycles"":[""1"",""2"",""3"",""4"",""5"",""6""],""promotionType"":""DISCOUNT"",""discount"":{""discountType"":""PERCENTAGE"",""amount"":0.0,""rate"":10.0}}}]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wGGq7Jj-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XZMMu9elEd-01-1ZBOzgoJmO6""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]",,USD,"{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+121@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh St"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1aIpb8dxOEv,1aIpb8dxOEv,CHARGE,0105432600007-0301-30000A-02,0105432600007-0301-30000A-2025-01,7115393958104,CREDIT_CARD,2025-01-11 07:50:40.000000,64.9500,4.9500,60.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":60.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":60.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oavbxiI-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.75},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.6},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.6}]",,USD,"{""firstName"" : ""te"", ""lastName"" : ""st"", ""email"" : ""test1@any.pink"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh Street"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}"
1aIpb9YNhjj,1aIpb9YNhjj,CHARGE,0105432500110-0101-30000A-02,0105432500110-0101-30000A-2025-01,7115394121944,CREDIT_CARD,2025-01-11 07:50:48.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLi9-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Nhung"", ""lastName"" : ""Vu"", ""email"" : ""nhungvu591998@gmail.com"", ""phone"" : ""+12024561414"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a1"", ""address2"" : ""a2"", ""zipcode"" : ""77021""}"
1aIpbA9qkuX,1aIpbA9qkuX,CHARGE,0105432300035-0101-50000A-01,0105432300035-0101-50000A-2025-01,7115394187480,CREDIT_CARD,2025-01-11 07:50:53.000000,20.9900,1.5900,19.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":14.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":14.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pVqBXDo-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432300035-0101-50000A-01-1Zp01ePsDEi""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.21},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.19},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.19}]",,USD,"{""firstName"" : ""A"", ""lastName"" : ""A"", ""email"" : ""11132@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""address2"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""zipcode"" : ""77099""}"
1aIpbAeHhDl,1aIpbAeHhDl,CHARGE,0105432300035-0101-50000A-02,0105432300035-0101-50000A-2025-01,7115394220248,CREDIT_CARD,2025-01-11 07:50:57.000000,38.9700,2.9700,36.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pVqBXDq-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.25},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.36},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.36}]",,USD,"{""firstName"" : ""A"", ""lastName"" : ""A"", ""email"" : ""11132@any.pink"", ""phone"" : ""12345678111"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""address2"" : ""12822 Crow Valley Ln Houston TX 77099 USA"", ""zipcode"" : ""77099""}"
1aIpbBCZIZd,1aIpbBCZIZd,CHARGE,0105431900076-0201-30000A-01,0105431900076-0201-30000A-2025-01,7115394351320,CREDIT_CARD,2025-01-11 07:51:01.000000,28.3600,2.1600,26.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qgsCkDY-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900076-0201-30000A-01-1Zp01ePJ0w5""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""a"", ""zipcode"" : ""77069""}"
1aIpbC4V5IH,1aIpbC4V5IH,CHARGE,0105431900076-0101-30000A-01,0105431900076-0101-30000A-2025-01,7115394580696,CREDIT_CARD,2025-01-11 07:51:10.000000,28.3600,2.1600,26.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qJbwsCB-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900076-0101-30000A-01-1Zp01eRrPC9""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""a"", ""zipcode"" : ""77069""}"
1aIpbCUtmOZ,1aIpbCUtmOZ,CHARGE,0105431900076-0101-30000A-02,0105431900076-0101-30000A-2025-01,7115394679000,CREDIT_CARD,2025-01-11 07:51:14.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qJbwsCD-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""+84362677240"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""a"", ""address2"" : ""a"", ""zipcode"" : ""77069""}"
1aIpbDR5Y4B,1aIpbDR5Y4B,CHARGE,0105431900067-0501-30000A-02,0105431900067-0501-30000A-2025-01,7115394842840,CREDIT_CARD,2025-01-11 07:51:22.000000,48.7100,3.7100,45.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5obiiZK2-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]",,USD,"{""firstName"" : ""fd"", ""lastName"" : ""dfd"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""432432432"", ""address2"" : ""432432432"", ""zipcode"" : ""77021""}"
1aIpbDvB1rJ,1aIpbDvB1rJ,CHARGE,0105431900067-0301-30000A-01,0105431900067-0301-30000A-2025-01,7115394941144,CREDIT_CARD,2025-01-11 07:51:26.000000,28.3600,2.1600,26.2000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3HnNAV-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900067-0301-30000A-01-1Zp01eRZo2h""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]",,USD,"{""firstName"" : ""fd"", ""lastName"" : ""dfd"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""432432432"", ""address2"" : ""432432432"", ""zipcode"" : ""77021""}"
1aIpbEOhJOJ,1aIpbEOhJOJ,CHARGE,0105431900067-0301-30000A-02,0105431900067-0301-30000A-2025-01,7115395137752,CREDIT_CARD,2025-01-11 07:51:30.000000,43.3000,3.3000,40.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3HnNAX-02""}]","[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]",,USD,"{""firstName"" : ""fd"", ""lastName"" : ""dfd"", ""email"" : ""tung.nguyen16@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""Texas"", ""city"" : ""Houston"", ""address1"" : ""432432432"", ""address2"" : ""432432432"", ""zipcode"" : ""77021""}"
