id,charge_id,invoice_id,payment_method,transaction_id,payment_time,last_name,first_name,address1,address2,zipcode,city,state,phone,email,remark,total_price,charge_items,card_number,card_type,installment_months,currency,payout_id,tax,tax_lines
1a9AwPyG3BW,0105433700007-0101-30000A-01,0105433700007-0101-30000A-2025-01,CREDIT_CARD,7115393728728,2025-01-11 07:50:28.000000,zz,zz,12822 Crow Valley Ln Houston tx77099 usa,12822 Crow Valley Ln Houston tx77099 usa,77099,Houston,Texas,12345678111,11131@any.pink,,40.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":37.6,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":37.6,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1Z1oNI3eLsg""}]",**** **** **** 4242,VISA,,USD,,3.1100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.35},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.38},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.38}]"
1a9AwQOwLPs,0105433700002-0101-30000A-01,0105433700002-0101-30000A-2025-01,CREDIT_CARD,7115393794264,2025-01-11 07:50:32.000000,PHAMPHAMPHAMPHAM,CHAMANH,a,v,77099,Houston,Texas,12345678912,anh.pham11@ntq-solution.com.vn,,6.9200,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":6.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":6.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZfDYT8Yk1Z""}]",**** **** **** 4242,VISA,,USD,,0.5200,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1a9AwQx6AXw,0105432600007-0301-30000A-01,0105432600007-0301-30000A-2025-01,CREDIT_CARD,7115393827032,2025-01-11 07:50:36.000000,st,te,3333 Raleigh Street,"Houston, TX 77021, USA",77021,Houston,Texas,+84362677240,test1@any.pink,,16.4500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":10.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":10.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oavbxiG-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432600007-0301-30000A-01-1Zp01eS90N5""}]",**** **** **** 4242,VISA,,USD,,1.2500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.95},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.15},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.15}]"
1a9BKZfIh5H,0105432500110-0101-30000A-01,0105432500110-0101-30000A-2025-01,CREDIT_CARD,7115394023640,2025-01-11 07:50:44.000000,Vu,Nhung,a1,a2,77021,Houston,Texas,+12024561414,nhungvu591998@gmail.com,,19.7000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":13.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":13.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLi7-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432500110-0101-30000A-01-1Zp01eQ9oNQ""}]",**** **** **** 4242,VISA,,USD,,1.5000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.14},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.18},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.18}]"
1a9CfMgKWzz,0105431900067-0401-70000A-02,0105431900067-0401-70000A-2025-01,CREDIT_CARD,7119554019544,2025-01-14 05:39:30.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,29.2300,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":27.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":27.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5poEzPVy-02""}]",**** **** **** 4444,MASTERCARD,,USD,,2.2300,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.69},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.27},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.27}]"
1aE8CsfDsME,0105435500004-0101-N0000A-01,0105435500004-0101-N0000A-2025-01,CREDIT_CARD,6978882240697,2025-01-16 04:46:28.000000,Nguyen,Hanh,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,Texas,+16029876543,hanh.nguyen17+121@ntq-solution.com.vn,,21.4000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":20.88,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":20.88,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZYXjf6kxCr""}]",**** **** **** 4242,VISA,,USD,,0.5200,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aE8Rrze8WS,1XZMMu9elEd-01,1XZMMu9elEd-2025-01,CREDIT_CARD,6978882240697,2025-01-16 04:46:28.000000,Nguyen,Hanh,3333 Raleigh St,"Houston, TX 77021, USA",77021,Houston,Texas,+16029876543,hanh.nguyen17+121@ntq-solution.com.vn,,30.0000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":24.48,""priceDetail"":{""discountPrice"":2.72,""itemPrice"":27.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[{""promotionId"":""1SUGW59ZHC0"",""promotionName"":""프로모션2"",""promotionDescription"":""10% Coupon discount "",""startDate"":""2023-09-20T11:13:12.646Z"",""endDate"":""2024-12-20T11:13:12.646Z"",""discountPrice"":""4.00"",""promotion"":{""promotionCycles"":[""1"",""2"",""3"",""4"",""5"",""6""],""promotionType"":""DISCOUNT"",""discount"":{""discountType"":""PERCENTAGE"",""amount"":0.0,""rate"":10.0}}}]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB0wGGq7Jj-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1XZMMu9elEd-01-1ZBOzgoJmO6""}]",**** **** **** 4242,VISA,,USD,,0.5200,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":0.4},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.06},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.06}]"
1aIpb8dxOEv,0105432600007-0301-30000A-02,0105432600007-0301-30000A-2025-01,CREDIT_CARD,7115393958104,2025-01-11 07:50:40.000000,st,te,3333 Raleigh Street,"Houston, TX 77021, USA",77021,Houston,Texas,+84362677240,test1@any.pink,,64.9500,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":60.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":60.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oavbxiI-02""}]",**** **** **** 4242,VISA,,USD,,4.9500,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":3.75},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.6},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.6}]"
1aIpb9YNhjj,0105432500110-0101-30000A-02,0105432500110-0101-30000A-2025-01,CREDIT_CARD,7115394121944,2025-01-11 07:50:48.000000,Vu,Nhung,a1,a2,77021,Houston,Texas,+12024561414,nhungvu591998@gmail.com,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5oTfzLi9-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aIpbA9qkuX,0105432300035-0101-50000A-01,0105432300035-0101-50000A-2025-01,CREDIT_CARD,7115394187480,2025-01-11 07:50:53.000000,A,A,12822 Crow Valley Ln Houston TX 77099 USA,12822 Crow Valley Ln Houston TX 77099 USA,77099,Houston,Texas,12345678111,11132@any.pink,,20.9900,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":14.4,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":14.4,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pVqBXDo-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105432300035-0101-50000A-01-1Zp01ePsDEi""}]",**** **** **** 4444,MASTERCARD,,USD,,1.5900,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.21},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.19},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.19}]"
1aIpbAeHhDl,0105432300035-0101-50000A-02,0105432300035-0101-50000A-2025-01,CREDIT_CARD,7115394220248,2025-01-11 07:50:57.000000,A,A,12822 Crow Valley Ln Houston TX 77099 USA,12822 Crow Valley Ln Houston TX 77099 USA,77099,Houston,Texas,12345678111,11132@any.pink,,38.9700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":36.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":36.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pVqBXDq-02""}]",**** **** **** 4444,MASTERCARD,,USD,,2.9700,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.25},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.36},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.36}]"
1aIpbBCZIZd,0105431900076-0201-30000A-01,0105431900076-0201-30000A-2025-01,CREDIT_CARD,7115394351320,2025-01-11 07:51:01.000000,Nguyen,Tung,a,a,77069,Houston,Texas,+84362677240,tung.nguyen16@ntq-solution.com.vn,,28.3600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qgsCkDY-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900076-0201-30000A-01-1Zp01ePJ0w5""}]",**** **** **** 4242,VISA,,USD,,2.1600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]"
1aIpbC4V5IH,0105431900076-0101-30000A-01,0105431900076-0101-30000A-2025-01,CREDIT_CARD,7115394580696,2025-01-11 07:51:10.000000,Nguyen,Tung,a,a,77069,Houston,Texas,+84362677240,tung.nguyen16@ntq-solution.com.vn,,28.3600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qJbwsCB-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900076-0101-30000A-01-1Zp01eRrPC9""}]",**** **** **** 4242,VISA,,USD,,2.1600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]"
1aIpbCUtmOZ,0105431900076-0101-30000A-02,0105431900076-0101-30000A-2025-01,CREDIT_CARD,7115394679000,2025-01-11 07:51:14.000000,Nguyen,Tung,a,a,77069,Houston,Texas,+84362677240,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qJbwsCD-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aIpbDR5Y4B,0105431900067-0501-30000A-02,0105431900067-0501-30000A-2025-01,CREDIT_CARD,7115394842840,2025-01-11 07:51:22.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,48.7100,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":45.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":45.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5obiiZK2-02""}]",**** **** **** 4444,MASTERCARD,,USD,,3.7100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.81},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.45},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.45}]"
1aIpbDvB1rJ,0105431900067-0301-30000A-01,0105431900067-0301-30000A-2025-01,CREDIT_CARD,7115394941144,2025-01-11 07:51:26.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,28.3600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3HnNAV-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900067-0301-30000A-01-1Zp01eRZo2h""}]",**** **** **** 4444,MASTERCARD,,USD,,2.1600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]"
1aIpbEOhJOJ,0105431900067-0301-30000A-02,0105431900067-0301-30000A-2025-01,CREDIT_CARD,7115395137752,2025-01-11 07:51:30.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5p3HnNAX-02""}]",**** **** **** 4444,MASTERCARD,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aIpbEqEP0r,0105431900067-0101-30000A-01,0105431900067-0101-30000A-2025-01,CREDIT_CARD,7115395334360,2025-01-11 07:51:39.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,28.3600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pOl45AO-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900067-0101-30000A-01-1Zp01eRZo2y""}]",**** **** **** 4444,MASTERCARD,,USD,,2.1600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]"
1aIpbFIKgtX,0105431900067-0101-30000A-02,0105431900067-0101-30000A-2025-01,CREDIT_CARD,7115395465432,2025-01-11 07:51:43.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pOl45AQ-02""}]",**** **** **** 4444,MASTERCARD,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aIpbFnYZCv,0105431900014-0101-30000A-01,0105431900014-0101-30000A-2025-01,CREDIT_CARD,7115395530968,2025-01-11 07:51:47.000000,zz,zz,12822 Crow Valley Ln Houston tx77099 usa,12822 Crow Valley Ln Houston tx77099 usa,77099,Houston,Texas,12345678111,11131@any.pink,,28.3600,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":21.2,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":21.2,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qLIySYl-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900014-0101-30000A-01-1Zp01ePac5k""}]",**** **** **** 4242,VISA,,USD,,2.1600,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.64},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.26},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.26}]"
1aIpbBfaFEX,0105431900076-0201-30000A-02,0105431900076-0201-30000A-2025-01,CREDIT_CARD,7115394482392,2025-01-11 07:51:06.000000,Nguyen,Tung,a,a,77069,Houston,Texas,+84362677240,tung.nguyen16@ntq-solution.com.vn,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5qgsCkDa-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
1aIpbCx3vf5,0105431900067-0501-30000A-01,0105431900067-0501-30000A-2025-01,CREDIT_CARD,7115394777304,2025-01-11 07:51:18.000000,dfd,fd,432432432,432432432,77021,Houston,Texas,6024213544,tung.nguyen16@ntq-solution.com.vn,,31.2300,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":23.85,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":23.85,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5obiiZK0-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900067-0501-30000A-01-1Zp01eQ9oNV""}]",**** **** **** 4444,MASTERCARD,,USD,,2.3800,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.8},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.29},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.29}]"
1aIpbHTVcBz,0105431900004-0101-50000A-01,0105431900004-0101-50000A-2025-01,CREDIT_CARD,7115395727576,2025-01-11 07:52:04.000000,a,a,12822 Crow Valley Ln Houston tx77099 usa,Aa,77099,Houston,Texas,+8618640163047,11133@any.pink,,23.7700,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":16.96,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":16.96,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ojL35qz-01""},{""chargeItemType"":""LATE_FEE"",""totalPrice"":5.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":5.0,""currency"":""USD"",""prepaidAmount"":0.0},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""0105431900004-0101-50000A-01-1Zp01eRrPC6""}]",**** **** **** 4242,VISA,,USD,,1.8100,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":1.37},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.22},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.22}]"
1aIpbHtuJIH,0105431900004-0101-50000A-02,0105431900004-0101-50000A-2025-01,CREDIT_CARD,7115395760344,2025-01-11 07:52:08.000000,a,a,12822 Crow Valley Ln Houston tx77099 usa,Aa,77099,Houston,Texas,+8618640163047,11133@any.pink,,34.6400,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":32.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":32.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5ojL35r1-02""}]",**** **** **** 4242,VISA,,USD,,2.6400,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.0},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.32},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.32}]"
1aIpbIjHhqL,0105431700008-0301-30000A-02,0105431700008-0301-30000A-2025-01,CREDIT_CARD,7115395956952,2025-01-11 07:52:16.000000,KYUHWAN,EUM,12822 Crow Valley Ln,coway itqa4,77099,Houston,Texas,+821030034105,ekh4105@coway.com,,43.3000,"[{""chargeItemType"":""RENTAL_FEE"",""totalPrice"":40.0,""priceDetail"":{""discountPrice"":0.0,""itemPrice"":40.0,""currency"":""USD"",""prepaidAmount"":0.0,""promotions"":[]},""quantity"":1,""isTaxExempt"":false,""isExcluded"":false,""chargeItemId"":""1ZB5pl3iBfx-02""}]",**** **** **** 4242,VISA,,USD,,3.3000,"[{""title"":""Texas State Tax"",""rate"":0.0625,""price"":2.5},{""title"":""Houston City Tax"",""rate"":0.01,""price"":0.4},{""title"":""Houston Mta Transit"",""rate"":0.01,""price"":0.4}]"
